FIPS,County,State,Sector,Submarket,Submarket Description,Market,Market Description,VISN,VISN Description,SAS Format,BY16 Sector,Change Indicator,
21021,Boyle,KENTUCKY,09-e-4-A,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21021' = '09-e-4-A',09-e-4-A,No Change,
21067,Fayette,KENTUCKY,09-e-4-A,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21067' = '09-e-4-A',09-e-4-A,No Change,
21073,Franklin,KENTUCKY,09-e-4-A,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21073' = '09-e-4-A',09-e-4-A,No Change,
21079,Garrard,KENTUCKY,09-e-4-A,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21079' = '09-e-4-A',09-e-4-A,No Change,
21113,Jessamine,KENTUCKY,09-e-4-A,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21113' = '09-e-4-A',09-e-4-A,No Change,
21137,Lincoln,KENTUCKY,09-e-4-A,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21137' = '09-e-4-A',09-e-4-A,No Change,
21155,Marion,KENTUCKY,09-e-4-A,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21155' = '09-e-4-A',09-e-4-A,No Change,
21167,Mercer,KENTUCKY,09-e-4-A,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21167' = '09-e-4-A',09-e-4-A,No Change,
21209,Scott,KENTUCKY,09-e-4-A,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21209' = '09-e-4-A',09-e-4-A,No Change,
21229,Washington,KENTUCKY,09-e-4-A,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21229' = '09-e-4-A',09-e-4-A,No Change,
21239,Woodford,KENTUCKY,09-e-4-A,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21239' = '09-e-4-A',09-e-4-A,No Change,
21025,Breathitt,KENTUCKY,09-e-4-B,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21025' = '09-e-4-B',09-e-4-B,No Change,
21045,Casey,KENTUCKY,09-e-4-B,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21045' = '09-e-4-B',09-e-4-B,No Change,
21051,Clay,KENTUCKY,09-e-4-B,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21051' = '09-e-4-B',09-e-4-B,No Change,
21109,Jackson,KENTUCKY,09-e-4-B,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21109' = '09-e-4-B',09-e-4-B,No Change,
21121,Knox,KENTUCKY,09-e-4-B,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21121' = '09-e-4-B',09-e-4-B,No Change,
21125,Laurel,KENTUCKY,09-e-4-B,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21125' = '09-e-4-B',09-e-4-B,No Change,
21129,Lee,KENTUCKY,09-e-4-B,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21129' = '09-e-4-B',09-e-4-B,No Change,
21131,Leslie,KENTUCKY,09-e-4-B,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21131' = '09-e-4-B',09-e-4-B,No Change,
21147,McCreary,KENTUCKY,09-e-4-B,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21147' = '09-e-4-B',09-e-4-B,No Change,
21189,Owsley,KENTUCKY,09-e-4-B,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21189' = '09-e-4-B',09-e-4-B,No Change,
21193,Perry,KENTUCKY,09-e-4-B,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21193' = '09-e-4-B',09-e-4-B,No Change,
21199,Pulaski,KENTUCKY,09-e-4-B,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21199' = '09-e-4-B',09-e-4-B,No Change,
21203,Rockcastle,KENTUCKY,09-e-4-B,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21203' = '09-e-4-B',09-e-4-B,No Change,
21207,Russell,KENTUCKY,09-e-4-B,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21207' = '09-e-4-B',09-e-4-B,No Change,
21217,Taylor,KENTUCKY,09-e-4-B,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21217' = '09-e-4-B',09-e-4-B,No Change,
21237,Wolfe,KENTUCKY,09-e-4-B,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21237' = '09-e-4-B',09-e-4-B,No Change,
21011,Bath,KENTUCKY,09-e-4-C,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21011' = '09-e-4-C',09-e-4-C,No Change,
21017,Bourbon,KENTUCKY,09-e-4-C,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21017' = '09-e-4-C',09-e-4-C,No Change,
21049,Clark,KENTUCKY,09-e-4-C,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21049' = '09-e-4-C',09-e-4-C,No Change,
21065,Estill,KENTUCKY,09-e-4-C,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21065' = '09-e-4-C',09-e-4-C,No Change,
21069,Fleming,KENTUCKY,09-e-4-C,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21069' = '09-e-4-C',09-e-4-C,No Change,
21097,Harrison,KENTUCKY,09-e-4-C,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21097' = '09-e-4-C',09-e-4-C,No Change,
21151,Madison,KENTUCKY,09-e-4-C,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21151' = '09-e-4-C',09-e-4-C,No Change,
21161,Mason,KENTUCKY,09-e-4-C,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21161' = '09-e-4-C',09-e-4-C,No Change,
21165,Menifee,KENTUCKY,09-e-4-C,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21165' = '09-e-4-C',09-e-4-C,No Change,
21173,Montgomery,KENTUCKY,09-e-4-C,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21173' = '09-e-4-C',09-e-4-C,No Change,
21175,Morgan,KENTUCKY,09-e-4-C,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21175' = '09-e-4-C',09-e-4-C,No Change,
21181,Nicholas,KENTUCKY,09-e-4-C,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21181' = '09-e-4-C',09-e-4-C,No Change,
21197,Powell,KENTUCKY,09-e-4-C,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21197' = '09-e-4-C',09-e-4-C,No Change,
21201,Robertson,KENTUCKY,09-e-4-C,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21201' = '09-e-4-C',09-e-4-C,No Change,
21205,Rowan,KENTUCKY,09-e-4-C,09-e-4,V09_Northern_Sub_3,09-e,V09_Northern,09,VA Mid South Healthcare Network,'21205' = '09-e-4-C',09-e-4-C,No Change,
47157,Shelby,TENNESSEE,09-d-9-A,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'47157' = '09-d-9-A',09-d-9-A,No Change,
28003,Alcorn,MISSISSIPPI,09-d-9-B,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28003' = '09-d-9-B',09-d-9-B,No Change,
28009,Benton,MISSISSIPPI,09-d-9-B,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28009' = '09-d-9-B',09-d-9-B,No Change,
28013,Calhoun,MISSISSIPPI,09-d-9-B,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28013' = '09-d-9-B',09-d-9-B,No Change,
28017,Chickasaw,MISSISSIPPI,09-d-9-B,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28017' = '09-d-9-B',09-d-9-B,No Change,
28025,Clay,MISSISSIPPI,09-d-9-B,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28025' = '09-d-9-B',09-d-9-B,No Change,
28033,De Soto,MISSISSIPPI,09-d-9-B,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28033' = '09-d-9-B',09-d-9-B,No Change,
28043,Grenada,MISSISSIPPI,09-d-9-B,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28043' = '09-d-9-B',09-d-9-B,No Change,
28057,Itawamba,MISSISSIPPI,09-d-9-B,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28057' = '09-d-9-B',09-d-9-B,No Change,
28071,Lafayette,MISSISSIPPI,09-d-9-B,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28071' = '09-d-9-B',09-d-9-B,No Change,
28081,Lee,MISSISSIPPI,09-d-9-B,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28081' = '09-d-9-B',09-d-9-B,No Change,
28093,Marshall,MISSISSIPPI,09-d-9-B,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28093' = '09-d-9-B',09-d-9-B,No Change,
28095,Monroe,MISSISSIPPI,09-d-9-B,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28095' = '09-d-9-B',09-d-9-B,No Change,
28115,Pontotoc,MISSISSIPPI,09-d-9-B,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28115' = '09-d-9-B',09-d-9-B,No Change,
28117,Prentiss,MISSISSIPPI,09-d-9-B,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28117' = '09-d-9-B',09-d-9-B,No Change,
28139,Tippah,MISSISSIPPI,09-d-9-B,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28139' = '09-d-9-B',09-d-9-B,No Change,
28141,Tishomingo,MISSISSIPPI,09-d-9-B,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28141' = '09-d-9-B',09-d-9-B,No Change,
28145,Union,MISSISSIPPI,09-d-9-B,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28145' = '09-d-9-B',09-d-9-B,No Change,
28161,Yalobusha,MISSISSIPPI,09-d-9-B,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28161' = '09-d-9-B',09-d-9-B,No Change,
47017,Carroll,TENNESSEE,09-d-9-C,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'47017' = '09-d-9-C',09-d-9-C,No Change,
47023,Chester,TENNESSEE,09-d-9-C,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'47023' = '09-d-9-C',09-d-9-C,No Change,
47033,Crockett,TENNESSEE,09-d-9-C,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'47033' = '09-d-9-C',09-d-9-C,No Change,
47039,Decatur,TENNESSEE,09-d-9-C,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'47039' = '09-d-9-C',09-d-9-C,No Change,
47045,Dyer,TENNESSEE,09-d-9-C,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'47045' = '09-d-9-C',09-d-9-C,No Change,
47047,Fayette,TENNESSEE,09-d-9-C,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'47047' = '09-d-9-C',09-d-9-C,No Change,
47053,Gibson,TENNESSEE,09-d-9-C,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'47053' = '09-d-9-C',09-d-9-C,No Change,
47069,Hardeman,TENNESSEE,09-d-9-C,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'47069' = '09-d-9-C',09-d-9-C,No Change,
47071,Hardin,TENNESSEE,09-d-9-C,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'47071' = '09-d-9-C',09-d-9-C,No Change,
47075,Haywood,TENNESSEE,09-d-9-C,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'47075' = '09-d-9-C',09-d-9-C,No Change,
47077,Henderson,TENNESSEE,09-d-9-C,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'47077' = '09-d-9-C',09-d-9-C,No Change,
47079,Henry,TENNESSEE,09-d-9-C,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'47079' = '09-d-9-C',09-d-9-C,No Change,
47095,Lake,TENNESSEE,09-d-9-C,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'47095' = '09-d-9-C',09-d-9-C,No Change,
47097,Lauderdale,TENNESSEE,09-d-9-C,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'47097' = '09-d-9-C',09-d-9-C,No Change,
47109,McNairy,TENNESSEE,09-d-9-C,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'47109' = '09-d-9-C',09-d-9-C,No Change,
47113,Madison,TENNESSEE,09-d-9-C,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'47113' = '09-d-9-C',09-d-9-C,No Change,
47131,Obion,TENNESSEE,09-d-9-C,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'47131' = '09-d-9-C',09-d-9-C,No Change,
47167,Tipton,TENNESSEE,09-d-9-C,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'47167' = '09-d-9-C',09-d-9-C,No Change,
47183,Weakley,TENNESSEE,09-d-9-C,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'47183' = '09-d-9-C',09-d-9-C,No Change,
05031,Craighead,ARKANSAS,09-d-9-D,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'05031' = '09-d-9-D',09-d-9-D,No Change,
05035,Crittenden,ARKANSAS,09-d-9-D,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'05035' = '09-d-9-D',09-d-9-D,No Change,
05037,Cross,ARKANSAS,09-d-9-D,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'05037' = '09-d-9-D',09-d-9-D,No Change,
05077,Lee,ARKANSAS,09-d-9-D,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'05077' = '09-d-9-D',09-d-9-D,No Change,
05093,Mississippi,ARKANSAS,09-d-9-D,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'05093' = '09-d-9-D',09-d-9-D,No Change,
05107,Phillips,ARKANSAS,09-d-9-D,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'05107' = '09-d-9-D',09-d-9-D,No Change,
05111,Poinsett,ARKANSAS,09-d-9-D,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'05111' = '09-d-9-D',09-d-9-D,No Change,
05123,Saint Francis,ARKANSAS,09-d-9-D,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'05123' = '09-d-9-D',09-d-9-D,No Change,
28011,Bolivar,MISSISSIPPI,09-d-9-D,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28011' = '09-d-9-D',09-d-9-D,No Change,
28027,Coahoma,MISSISSIPPI,09-d-9-D,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28027' = '09-d-9-D',09-d-9-D,No Change,
28107,Panola,MISSISSIPPI,09-d-9-D,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28107' = '09-d-9-D',09-d-9-D,No Change,
28119,Quitman,MISSISSIPPI,09-d-9-D,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28119' = '09-d-9-D',09-d-9-D,No Change,
28135,Tallahatchie,MISSISSIPPI,09-d-9-D,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28135' = '09-d-9-D',09-d-9-D,No Change,
28137,Tate,MISSISSIPPI,09-d-9-D,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28137' = '09-d-9-D',09-d-9-D,No Change,
28143,Tunica,MISSISSIPPI,09-d-9-D,09-d-9,V09_Western,09-d,V09_Western,09,VA Mid South Healthcare Network,'28143' = '09-d-9-D',09-d-9-D,No Change,
39049,Franklin,OHIO,10-d-2-A,10-d-2,V10_Central_Ohio_Sub_Columbus,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39049' = '10-d-2-A',10-d-2-A,No Change,
39009,Athens,OHIO,10-d-1-B,10-d-1,V10_Central_Ohio_Sub_Chillicothe,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39009' = '10-d-1-B',10-d-1-B,No Change,
39045,Fairfield,OHIO,10-d-1-B,10-d-1,V10_Central_Ohio_Sub_Chillicothe,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39045' = '10-d-1-B',10-d-1-B,No Change,
39059,Guernsey,OHIO,10-d-1-B,10-d-1,V10_Central_Ohio_Sub_Chillicothe,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39059' = '10-d-1-B',10-d-1-B,No Change,
39073,Hocking,OHIO,10-d-1-B,10-d-1,V10_Central_Ohio_Sub_Chillicothe,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39073' = '10-d-1-B',10-d-1-B,No Change,
39079,Jackson,OHIO,10-d-1-B,10-d-1,V10_Central_Ohio_Sub_Chillicothe,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39079' = '10-d-1-B',10-d-1-B,No Change,
39105,Meigs,OHIO,10-d-1-B,10-d-1,V10_Central_Ohio_Sub_Chillicothe,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39105' = '10-d-1-B',10-d-1-B,No Change,
39121,Noble,OHIO,10-d-1-B,10-d-1,V10_Central_Ohio_Sub_Chillicothe,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39121' = '10-d-1-B',10-d-1-B,No Change,
39129,Pickaway,OHIO,10-d-1-B,10-d-1,V10_Central_Ohio_Sub_Chillicothe,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39129' = '10-d-1-B',10-d-1-B,No Change,
39163,Vinton,OHIO,10-d-1-B,10-d-1,V10_Central_Ohio_Sub_Chillicothe,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39163' = '10-d-1-B',10-d-1-B,No Change,
39167,Washington,OHIO,10-d-1-B,10-d-1,V10_Central_Ohio_Sub_Chillicothe,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39167' = '10-d-1-B',10-d-1-B,No Change,
39031,Coshocton,OHIO,10-d-2-C,10-d-2,V10_Central_Ohio_Sub_Columbus,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39031' = '10-d-2-C',10-d-2-C,No Change,
39041,Delaware,OHIO,10-d-2-C,10-d-2,V10_Central_Ohio_Sub_Columbus,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39041' = '10-d-2-C',10-d-2-C,No Change,
39083,Knox,OHIO,10-d-2-C,10-d-2,V10_Central_Ohio_Sub_Columbus,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39083' = '10-d-2-C',10-d-2-C,No Change,
39089,Licking,OHIO,10-d-2-C,10-d-2,V10_Central_Ohio_Sub_Columbus,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39089' = '10-d-2-C',10-d-2-C,No Change,
39097,Madison,OHIO,10-d-2-C,10-d-2,V10_Central_Ohio_Sub_Columbus,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39097' = '10-d-2-C',10-d-2-C,No Change,
39101,Marion,OHIO,10-d-2-C,10-d-2,V10_Central_Ohio_Sub_Columbus,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39101' = '10-d-2-C',10-d-2-C,No Change,
39115,Morgan,OHIO,10-d-2-C,10-d-2,V10_Central_Ohio_Sub_Columbus,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39115' = '10-d-2-C',10-d-2-C,No Change,
39117,Morrow,OHIO,10-d-2-C,10-d-2,V10_Central_Ohio_Sub_Columbus,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39117' = '10-d-2-C',10-d-2-C,No Change,
39119,Muskingum,OHIO,10-d-2-C,10-d-2,V10_Central_Ohio_Sub_Columbus,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39119' = '10-d-2-C',10-d-2-C,No Change,
39127,Perry,OHIO,10-d-2-C,10-d-2,V10_Central_Ohio_Sub_Columbus,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39127' = '10-d-2-C',10-d-2-C,No Change,
39159,Union,OHIO,10-d-2-C,10-d-2,V10_Central_Ohio_Sub_Columbus,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39159' = '10-d-2-C',10-d-2-C,No Change,
39175,Wyandot,OHIO,10-d-2-C,10-d-2,V10_Central_Ohio_Sub_Columbus,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39175' = '10-d-2-C',10-d-2-C,No Change,
39001,Adams,OHIO,10-d-1-D,10-d-1,V10_Central_Ohio_Sub_Chillicothe,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39001' = '10-d-1-D',10-d-1-D,No Change,
39027,Clinton,OHIO,10-d-1-D,10-d-1,V10_Central_Ohio_Sub_Chillicothe,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39027' = '10-d-1-D',10-d-1-D,No Change,
39047,Fayette,OHIO,10-d-1-D,10-d-1,V10_Central_Ohio_Sub_Chillicothe,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39047' = '10-d-1-D',10-d-1-D,No Change,
39071,Highland,OHIO,10-d-1-D,10-d-1,V10_Central_Ohio_Sub_Chillicothe,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39071' = '10-d-1-D',10-d-1-D,No Change,
39131,Pike,OHIO,10-d-1-D,10-d-1,V10_Central_Ohio_Sub_Chillicothe,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39131' = '10-d-1-D',10-d-1-D,No Change,
39141,Ross,OHIO,10-d-1-D,10-d-1,V10_Central_Ohio_Sub_Chillicothe,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39141' = '10-d-1-D',10-d-1-D,No Change,
39145,Scioto,OHIO,10-d-1-D,10-d-1,V10_Central_Ohio_Sub_Chillicothe,10-d,V10_Central_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39145' = '10-d-1-D',10-d-1-D,No Change,
39035,Cuyahoga,OHIO,10-g-9-A,10-g-9,V10_Northeast_Ohio,10-g,V10_Northeast_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39035' = '10-g-9-A',10-g-9-A,No Change,
39055,Geauga,OHIO,10-g-9-B,10-g-9,V10_Northeast_Ohio,10-g,V10_Northeast_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39055' = '10-g-9-B',10-g-9-B,No Change,
39085,Lake,OHIO,10-g-9-B,10-g-9,V10_Northeast_Ohio,10-g,V10_Northeast_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39085' = '10-g-9-B',10-g-9-B,No Change,
39133,Portage,OHIO,10-g-9-B,10-g-9,V10_Northeast_Ohio,10-g,V10_Northeast_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39133' = '10-g-9-B',10-g-9-B,No Change,
39155,Trumbull,OHIO,10-g-9-B,10-g-9,V10_Northeast_Ohio,10-g,V10_Northeast_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39155' = '10-g-9-B',10-g-9-B,No Change,
39005,Ashland,OHIO,10-g-9-C,10-g-9,V10_Northeast_Ohio,10-g,V10_Northeast_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39005' = '10-g-9-C',10-g-9-C,No Change,
39033,Crawford,OHIO,10-g-9-C,10-g-9,V10_Northeast_Ohio,10-g,V10_Northeast_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39033' = '10-g-9-C',10-g-9-C,No Change,
39043,Erie,OHIO,10-g-9-C,10-g-9,V10_Northeast_Ohio,10-g,V10_Northeast_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39043' = '10-g-9-C',10-g-9-C,No Change,
39075,Holmes,OHIO,10-g-9-C,10-g-9,V10_Northeast_Ohio,10-g,V10_Northeast_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39075' = '10-g-9-C',10-g-9-C,No Change,
39077,Huron,OHIO,10-g-9-C,10-g-9,V10_Northeast_Ohio,10-g,V10_Northeast_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39077' = '10-g-9-C',10-g-9-C,No Change,
39139,Richland,OHIO,10-g-9-C,10-g-9,V10_Northeast_Ohio,10-g,V10_Northeast_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39139' = '10-g-9-C',10-g-9-C,No Change,
39169,Wayne,OHIO,10-g-9-C,10-g-9,V10_Northeast_Ohio,10-g,V10_Northeast_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39169' = '10-g-9-C',10-g-9-C,No Change,
39019,Carroll,OHIO,10-g-9-D,10-g-9,V10_Northeast_Ohio,10-g,V10_Northeast_Ohio,10,"VA VISN 10 Serving Indiana, Michigan and Ohio",'39019' = '10-g-9-D',10-g-9-D,No Change,
